0_Absolute energy,0_Average power,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Histogram mode,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,label,filename
1319.0486731108672,360.45736583729933,11710.0,46840.0,-0.08879128843545914,0.08867983520030975,1.7079127598162285e-05,3.415825519632457e-05,5.1237382794486854e-05,6.831651039264914e-05,8.539563799081143e-05,0.00010247476558897371,0.000119553893187136,0.00013663302078529828,0.00015371214838346057,0.00017079127598162286,0.9999115708439751,0.08501761853694911,0.14014610648155212,5.602193779839423,0.9727593064308167,0.00012975337793586858,0.10137884193335513,0.00010194216156378388,0.07011748518561944,-1.0,1.9727593064308167,0.15009397255135581,0.06277762139092696,0.15009391646668452,0.02252818376030807,-8.991721153259277,9.471363067626953,-1.0738961696624756,0.9793969392776489,-5.753906726837158,1.6415289640426636,-2.1981656551361084,0.5872244834899902,-3.4886252880096436,2.909501075744629,-1.7604384422302246,2.7883894443511963,-4.0876264572143555,21.389217376708984,16.03268051147461,5.6394782066345215,8.74622631072998,9.456560134887695,3.916734457015991,3.2575926780700684,4.739552021026611,3.675624370574951,4.897085189819336,4.906004428863525,4.537756443023682,3.9405951499938965,0.06998252123594284,0.03037337400019169,0.05913228541612625,-0.00025349180214107037,0.017362046986818314,0.08617819100618362,-0.017085259780287743,-0.007621959317475557,0.010307859629392624,0.01071386318653822,0.003151369048282504,-0.0045578572899103165,-0.016517357900738716,0,buka1.wav
962.7917612508411,276.6692681264652,11136.0,44544.0,-0.08746317774057388,0.09073874354362488,1.795977011494253e-05,3.591954022988506e-05,5.3879310344827585e-05,7.183908045977011e-05,8.979885057471264e-05,0.00010775862068965517,0.0001257183908045977,0.00014367816091954023,0.00016163793103448276,0.00017959770114942528,0.9999475955499838,0.06264368891715999,0.14164482057094574,4.118896854322644,0.9320794343948364,0.00102787464293091,0.09428615290704873,0.0010093720047734678,0.07081401435425505,-1.0,1.9320794343948364,0.13149721936461523,-0.04668007180673494,0.13149320200810444,0.01729046217434416,-6.98774528503418,7.195314884185791,-1.6542223691940308,0.47043052315711975,-5.934255599975586,1.6774386167526245,-2.6060378551483154,0.20398704707622528,-2.879887819290161,3.69441294670105,-0.8951890468597412,2.5655176639556885,-4.30013370513916,17.365751266479492,12.32968521118164,5.307792663574219,7.947334289550781,8.798722267150879,3.3288445472717285,3.78958797454834,4.9469757080078125,3.261631727218628,4.167230129241943,5.321682929992676,4.721506118774414,4.196094036102295,0.062154822051525116,-0.02458534762263298,-0.02644650638103485,0.0175077635794878,-0.007497330196201801,0.03338032588362694,0.061911825090646744,-0.024128383025527,-0.04612155631184578,-0.0036525235045701265,-0.029177196323871613,-0.0004846139345318079,-0.028861364349722862,0,buka10.wav
227.17508344763633,546.1760082888326,1331.0,5324.0,-0.0965907946228981,0.08564189076423645,0.00015024038461538462,0.00030048076923076925,0.00045072115384615387,0.0006009615384615385,0.0007512019230769231,0.0009014423076923077,0.0010516826923076923,0.001201923076923077,0.0013521634615384615,0.0015024038461538462,0.9999999999999999,-0.014047518372535706,0.12215768732130527,3.4995868799047116,1.0,-0.00014786659543273594,0.11678682182550536,-0.0008285046496894211,0.06174928686232306,-0.8437227606773376,1.8437227606773376,0.18474542460425097,0.17589115287955226,0.18474536542948766,0.03413085004767493,-202.50668334960938,112.81642150878906,-46.16889572143555,-36.86818313598633,-62.10745620727539,12.48773193359375,-33.17319869995117,-2.8061702251434326,-1.8061798810958862,-21.591142654418945,-16.686433792114258,8.121686935424805,4.794986724853516,110.84046173095703,61.602149963378906,50.43154525756836,11.672130584716797,28.89809799194336,4.87888240814209,21.419300079345703,14.641447067260742,19.813430786132812,16.58665657043457,5.096260070800781,6.4038286209106445,15.300827026367188,4.208792209625244,-14.548501968383789,-11.435694694519043,-2.717916965484619,-1.9742262363433838,-0.28219056129455566,-1.2171661853790283,3.1696369647979736,3.725599527359009,3.2248356342315674,-0.3232956528663635,-0.3950471878051758,-2.3158440589904785,0,buka100.wav
794.7751488860932,228.3877652647765,11136.0,44544.0,-0.05747300386428833,0.054333627223968506,1.795977011494253e-05,3.591954022988506e-05,5.3879310344827585e-05,7.183908045977011e-05,8.979885057471264e-05,0.00010775862068965517,0.0001257183908045977,0.00014367816091954023,0.00016163793103448276,0.00017959770114942528,0.9999430386412868,0.04432597756385803,0.08734629582613707,7.662456784398207,0.8987745046615601,-0.00032997356413082165,0.07330728671112352,-0.0008909465686883777,0.04367670975625515,-1.0,1.89877450466156,0.1194737584872237,0.42324388345993136,0.1194733028107553,0.014273870084510431,-60.38289260864258,11.69182014465332,-0.498519629240036,0.1310712844133377,-3.9789090156555176,3.3026156425476074,-2.5388436317443848,-2.1089210510253906,-4.327567100524902,2.4573419094085693,-2.4055590629577637,1.2480969429016113,-6.282107830047607,29.452974319458008,20.392126083374023,9.25920581817627,11.905591011047363,11.49774169921875,5.306341171264648,4.237023830413818,7.852306842803955,3.514563798904419,5.836068630218506,5.734506607055664,5.437783241271973,5.929477691650391,-0.14324231445789337,-0.009211482480168343,-0.031952276825904846,-0.061547961086034775,-0.06079338118433952,-0.04196355864405632,-0.02533859759569168,-0.03635868802666664,-0.007577522192150354,0.03633992746472359,-0.05742334574460983,-0.04582957178354263,-0.0478036031126976,0,buka101.wav
1278.4953175000087,1014.1757600396696,4034.0,16136.0,-0.18439538776874542,0.1748875379562378,4.957612413861484e-05,9.915224827722968e-05,0.00014872837241584452,0.00019830449655445937,0.0002478806206930742,0.00029745674483168903,0.0003470328689703039,0.00039660899310891873,0.0004461851172475336,0.0004957612413861484,0.9999722650956572,0.07188823819160461,0.27076131850481033,1.4003086209422841,0.9488877058029175,9.94940599304994e-05,0.18147329682779595,-0.00310678593814373,0.13590057380497456,-1.0,1.9488877058029175,0.2517594935072325,0.2336191399914117,0.2517594738474608,0.06338283267195029,-103.7228012084961,77.93035888671875,6.425314426422119,-23.788026809692383,-27.76938819885254,-1.092195749282837,-4.9496026039123535,-0.3153342306613922,-1.583351731300354,0.4197985529899597,-6.057187557220459,-6.440809726715088,-11.574224472045898,30.541061401367188,19.33475112915039,22.531131744384766,18.032503128051758,9.050434112548828,17.69605827331543,10.167168617248535,8.98292350769043,3.9882566928863525,7.983030796051025,9.77065658569336,5.490997314453125,4.682407855987549,1.32012140750885,0.41506320238113403,-0.9129511713981628,-0.9507604837417603,-0.26537758111953735,0.5749796628952026,0.498110294342041,0.26211240887641907,0.31285858154296875,0.5814818739891052,0.6072169542312622,0.4174550473690033,-0.1754026859998703,0,buka102.wav
273.209492124725,656.8522725763486,1331.0,5324.0,-0.07136756926774979,0.07255121320486069,0.00015024038461538462,0.00030048076923076925,0.00045072115384615387,0.0006009615384615385,0.0007512019230769231,0.0009014423076923077,0.0010516826923076923,0.001201923076923077,0.0013521634615384615,0.0015024038461538462,0.9999999999999999,0.021956112980842546,0.07613825611770153,4.269264620323791,0.858102023601532,-1.9165127000611356e-05,0.11658110169323153,0.0005294026050250977,0.03840312015381642,-1.0,1.858102023601532,0.2026008370599504,-0.2218013964229496,0.20260083615348304,0.041047098810090485,-229.89671325683594,114.12809753417969,-50.605316162109375,-49.228271484375,-60.7501220703125,11.518610000610352,-18.221981048583984,-19.55441665649414,5.553364276885986,-24.550823211669922,-17.15131950378418,-11.567349433898926,-5.188807010650635,113.77059936523438,31.577028274536133,58.93196487426758,16.240684509277344,24.09402084350586,14.341995239257812,22.601009368896484,12.741063117980957,8.922520637512207,16.12307357788086,6.67049503326416,4.5190348625183105,7.592889308929443,-1.1164010763168335,-3.2012593746185303,-8.688215255737305,-2.078453302383423,-0.7296831011772156,2.4592366218566895,0.8534868955612183,1.4851009845733643,0.6054578423500061,3.502403736114502,-0.8978603482246399,-0.31513211131095886,0.45355382561683655,0,buka103.wav
489.96273072453806,290.1548483082615,5403.0,21615.0,-0.056024860590696335,0.0534418523311615,3.7010992264702614e-05,7.402198452940523e-05,0.00011103297679410786,0.00014804396905881046,0.0001850549613235131,0.0002220659535882157,0.0002590769458529183,0.0002960879381176209,0.0003330989303823235,0.0003701099226470262,0.9999899438174116,0.02448844015598295,0.08563732542097569,9.096363338901961,1.0,-0.00046180698708990763,0.07751947184007645,-0.0010168136795982718,0.042889029369689524,-0.7736573815345764,1.7736573815345764,0.13466256657601047,0.4289841901427727,0.13466177472150412,0.018133793571145123,-56.214176177978516,14.189913749694824,-3.3789477348327637,-3.1214659214019775,-8.140591621398926,1.1561405658721924,-3.5995230674743652,0.5223778486251831,-1.3613160848617554,4.011236190795898,-3.3684747219085693,0.3941607177257538,-4.349600315093994,31.441848754882812,21.322002410888672,10.604379653930664,12.702032089233398,9.09334945678711,6.405606269836426,4.8584747314453125,5.3921709060668945,5.593523979187012,5.337156772613525,4.419597148895264,4.089966773986816,3.249925136566162,0.2883434295654297,0.07030058652162552,0.0215042382478714,-0.009471286088228226,-0.02035554312169552,0.0280095674097538,0.029634084552526474,-0.018263114616274834,-0.03189728781580925,-0.036738477647304535,-0.08920007944107056,-0.12584328651428223,0.054920971393585205,0,buka104.wav
403.66466757978105,280.3348531306262,4608.0,18432.0,-0.030354181304574013,0.03864157572388649,4.340277777777778e-05,8.680555555555556e-05,0.00013020833333333333,0.00017361111111111112,0.00021701388888888888,0.00026041666666666666,0.00030381944444444445,0.00034722222222222224,0.000390625,0.00043402777777777775,0.9999880200889454,-0.02902534902095799,0.039391567930579185,7.243994573262626,0.765408456325531,-0.0004822903561934908,0.07116437887428567,0.00024735223269090056,0.01976450957590714,-1.0,1.765408456325531,0.13236377096360535,-0.7141080168510648,0.13236289230640927,0.017519935259718095,-244.65943908691406,109.33179473876953,2.47296404838562,-2.0980172157287598,-15.984374046325684,7.1255693435668945,-6.600723743438721,-9.592455863952637,9.33620834350586,-1.4277522563934326,-13.798380851745605,-4.93258810043335,-14.85574722290039,135.93980407714844,22.87288475036621,40.02267074584961,22.313886642456055,25.109638214111328,18.266883850097656,9.971429824829102,14.069737434387207,12.908955574035645,12.37881851196289,11.676589012145996,7.374986171722412,13.102506637573242,0.2576225996017456,0.02212495356798172,0.0361710824072361,-1.1408499479293823,-0.5762899518013,0.9295605421066284,-0.002514958381652832,-0.43146780133247375,0.301974892616272,0.8277778625488281,0.5524877309799194,-0.14661799371242523,-0.7865230441093445,0,buka105.wav
808.1957251902999,405.47902552584736,6378.0,25513.0,-0.05183256417512894,0.04991389811038971,3.135582591245454e-05,6.271165182490907e-05,9.40674777373636e-05,0.00012542330364981815,0.00015677912956227268,0.0001881349554747272,0.00021949078138718174,0.0002508466072996363,0.0002822024332120908,0.00031355825912454536,0.999987424896361,-0.05190094411373136,0.07810188364237547,6.648102889002489,1.0,-0.0002649169144049756,0.0880504470448529,-0.000576363003347069,0.039067412668373436,-0.9125471711158752,1.9125471711158752,0.15919059162606625,0.28269050985054667,0.15919037119526247,0.02534157428128545,-70.41997528076172,16.435726165771484,-1.757826805114746,-5.716061592102051,-10.171260833740234,-0.19920164346694946,-3.2450461387634277,3.279064178466797,0.05287724360823631,4.490068435668945,-3.433300256729126,-0.20634403824806213,-4.121640205383301,30.37005615234375,25.16966438293457,7.579925060272217,16.390966415405273,13.511343955993652,5.166260242462158,4.327279090881348,5.196544170379639,5.924689769744873,5.300680160522461,4.201777935028076,4.835503578186035,4.342553615570068,0.1039782166481018,-0.004137058742344379,-0.040241848677396774,-0.018979566171765327,0.01280863769352436,0.04210386052727699,0.005849993322044611,0.01993289217352867,0.05565445125102997,-0.06910175085067749,-0.011909214779734612,-0.009670124389231205,-0.060598790645599365,0,buka106.wav
665.9095229776957,168.392849406422,12654.0,50618.0,-0.04580843448638916,0.04809865728020668,1.5804529578177104e-05,3.160905915635421e-05,4.7413588734531315e-05,6.321811831270842e-05,7.902264789088553e-05,9.482717746906263e-05,0.00011063170704723974,0.00012643623662541683,0.00014224076620359395,0.00015804529578177106,0.9999583812365928,0.0030979484319686446,0.07395772635936737,12.324788602094396,0.8238144516944885,-8.364951891874892e-05,0.060915108141455725,0.0006419800338335335,0.03695410041837022,-1.0,1.8238144516944885,0.10258843381342167,-0.742734481927702,0.10258839970995154,0.010524379755048784,-70.07457733154297,13.903692245483398,0.33199816942214966,1.8709434270858765,-6.558976173400879,0.8037707805633545,-1.339709758758545,1.0697485208511353,-5.661073684692383,1.543165922164917,-2.086657762527466,3.9200949668884277,-1.5932756662368774,26.875951766967773,20.634843826293945,6.581297397613525,8.872220993041992,12.860819816589355,6.650129318237305,4.732650279998779,4.234599590301514,5.852179050445557,3.678593635559082,3.628678321838379,4.765561580657959,4.92626953125,0.12202224135398865,-0.0015415020752698183,-0.023285428062081337,0.002949964953586459,-0.01981053687632084,-0.0048843747936189175,-0.04845266789197922,-0.027042876929044724,-0.03241649642586708,0.038557276129722595,0.01506849005818367,-0.021256309002637863,-0.05994251370429993,0,buka107.wav
